Sentiment,SentimentText
1,Grabbed dinner with one of my close friends. Had octopus and tuna salad. Favorite place in the city for octopus!
1,Great steak and wine pairing. Outdoor seating was prime with little hassle and solid service. covid separation was well done.
1,Great steak better friendship. Service was incredible. Accommodated outdoor dining well. Also great wine.
1,Great service and a good steak as well! They handle separation for COVID incredibly well and I didn’t feel at risk at all.
1,The food here was delicious and they did a great job with the outdoor dining during Covid! The service was quick and the waitstaff took great measures to keep it clean
1,"Service was amazing everyone was attentive even if they weren’t our server. And brunch was delicious! We randomly decided to come here and everyone was social distanced, with masks, and had separations so we felt comfortable in this Covid environment. Definitely recommend"
1,Yes you should visit NYC during COVID and YES you should visit this restaurant. Not all restaurants are open but this gem definitely is. Great service by Erin and great good. Nice setup outside while respecting all the COVID regulations.
1,"5 star service! Kept us cool in the heat, food came fast and was delicious. Will be back very soon!!!"
1,"Loved the food and drinks! Had wine, apps and dinner. Dinner was yummy and wine was great. Had a wonderful time with friends."
1,Amazing food! Great service and lots of sparkling wine. Definitely recommend the steak tartare. It was delicious!
1,"Service is great. Food is amazing. Onion soup, escargots and espresso martinis are to die for. Vibe is perfect."
1,Amazing food and service. Covid friendly! All and all had a great experience at boucherie. Would come back.
1,"This is my first dinner after 5 months of isolation. Boucherie never fails! Steak frites, steak tartare, crepes! Hopefully it will stay open for many months to come! THANK YOU, it’s been our pleasure!"
1,"Went here in early March 2020 for a friends birthday dinner - it was fantastic! Service was prompt, food was delicious, atmosphere was pleasant. Highly recommend, would come back again soon!"
1,"We had a large dinner party here on a Saturday night. The service was great and we loved the food - great steak, mussels, salmon, etc. Great for groups!"
1,Great food! Good for parties! Enjoyed the steak frites and foie gras. Would definitely recommend to others.
1,"Great dinner, excellent for groups. Can’t wait to come back. Steaks are great. Get the food groie and mussels."
1,Great food. Good environment for parties. Had the steak and frites was which was very tasty. Cannot wait to come back!
1,"Excellent atmosphere and location. Food and service were both amazing. Salad, fries, steak platter and all sauces were delicious. Even after all that - we still had to try the dessert - couldn't resist!"
1,"The service was fast and the food was delicious.As for drink I prefer cocktail, anybody who loves to drink cocktails, I would recommend you to try Japonica."
1,"Had a great experience with my friends at the well established restaurant. Would definitely love to come here more often. Good food, good vibes and the servers offered great services."
1,Great place and good food! Exceeded my expectations with the food quality and friendly servers! Would definitely visit again.
1,Wonderful restaurant and dinner experience. Service was excellent and the food was delicious. Everything was perfect— a very memorable experience.
1,We went for an amazing brunch experience. The food and service were amazing. People watching and examining the restaurant kept us busy and amused. We desperately want to return for lunch or dinner. We will return.
1,"Had dinner with family here over Christmas. Fantastic service and food, nice atmosphere! Delicious steak frites. Very fast and friendly service. Lovely warm, atmosphere. Excellent wine list. Highly recommend."
1,Had an amazing NY strip with fries and peppercorn sauce. Desert was even better. Crepes! That’s one of the best deserts I ever had. Will come back very soon.
1,"Amazing ambience, paired with great food and professional service. We were all extremely pleased with our brunch experience at Boucherie."
1,Celebrated my birthday and I absolutely enjoyed my experience at Boucherie! Everything was superb! I’m definitely coming back.
1,"Came here with friends, amazing food and our server Boban was amazing!!! Definetly coming back. Amazing athmospere .."
